ra_j2000,dec_j2000,primary_name,gaiadr2_source_id,gaiaedr3_source_id,hip,hd,tic,2mass,wisea,ra,ra_error,dec,dec_error,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,gmag,bp_rp,radial_velocity,radial_velocity_error,ref_epoch,gaia_teff,gaia_teff_lower,gaia_teff_upper,gaia_radius,gaia_radius_lower,gaia_radius_upper,gaia_lum,gaia_lum_lower,gaia_lum_upper,spectrum_hires,spectrum_hires_resolution,spectrum_hires_nobs,spectrum_hires_snr,spectrum_harps,spectrum_harps_nobs,spectrum_harps_snr,spectrum_sophie,spectrum_sophie_nobs,spectrum_sophie_snr,spectrum_hermes,spectrum_hermes_snr,spectrum_hermes_nobs
147.9810636794579,49.6219788717998,HD85238,826740458126473728,826740458126473728,48391,85238,453445503,09515545+4937191,J095155.49+493718.3,147.98140514578,0.0124,49.62162865943,0.0105,20.6322,0.0175,49.773,0.017,-78.798,0.016,7.670501,0.728075,-11.43,0.15,J2016.0,6030.0,5888.13330078125,6106.5,1.1231040954589844,1.0951406955718994,1.1778753995895386,1.502463698387146,1.4987528324127197,1.5061745643615723,,,,,,,,true,3,135.8,,,
148.069875172589,49.1907918126894,HD85301,826522617385358720,826522617385730304,48423,85301,453445590,09521677+4911268,J095216.54+491126.1,148.06842522544,0.0173,49.19047826829,0.0144,30.0563,0.0261,-213.21,0.024,-70.55,0.021,7.566534,0.866857,15.08,0.17,J2016.0,5668.66650390625,5633.5,5695.25,0.9193188548088074,0.9107567071914673,0.9308321475982666,0.7862318754196167,0.7847861051559448,0.7876776456832886,,,,,,,,true,6,238.0,,,
148.0678508625252,36.3002299470384,HD85374,796472861520676224,796472861520676224,48421,85374,67648169,09521629+3618012,J095216.22+361759.8,148.06750813506,0.1001,36.2997912301,0.0941,13.8817,0.1227,-62.148,0.119,-98.711,0.12,7.602234,0.650036,1.49,0.37,J2016.0,6244.33349609375,6157.20068359375,6351.33349609375,1.522594690322876,1.4717249870300293,1.5659931898117065,3.1754677295684814,3.1533212661743164,3.1976141929626465,,,,,,,,,,,,,
147.8400665021678,-6.1819256904077,HD85380,3820160280630444672,3820160280630444672,48351,85380,56555398,09512162-0610548,J095121.52-061054.3,147.83949743611,0.0222,-6.18168331475,0.0212,23.3669,0.0271,-127.295,0.027,54.535,0.027,6.295582,0.730237,35.27,0.16,J2016.0,6099.33349609375,6064.0,6124.0,1.8161802291870117,1.8015791177749634,1.8374067544937134,4.112843036651611,4.097371578216553,4.12831449508667,,,,,,,,true,2,106.0,,,
21.1951798440534,20.158839957825,HD8542,2786520806791439360,2786520806791439360,6601,8542,456862290,01244684+2009317,J012446.92+200932.2,21.19570434347,0.0211,20.15903147786,0.0166,10.9614,0.0245,110.783,0.028,43.092,0.02,7.995616,0.8166,-12.96,0.14,J2016.0,5738.0,5682.0,5812.33349609375,2.033740520477295,1.9820544719696045,2.074025869369507,4.039503574371338,4.013002872467041,4.066004276275635,,,,,,,,true,16,159.9,,,
149.4670728670467,76.6129828123749,HD85582,1127584878348676864,1127584878348676864,48854,85582,142727904,09575210+7636467,J095751.97+763646.8,149.46690044033,0.1342,76.61302124903,0.1491,18.0362,0.18,-8.982,0.181,8.648,0.201,7.650166,0.88351,-26.67,3.69,J2016.0,5587.0,5573.0,5621.0,1.5004502534866333,1.4823534488677979,1.5079983472824097,1.9762986898422241,1.950596570968628,2.0020008087158203,,,,,,,,,,,,,
148.4517174797085,14.7389903895893,HD85689,616126841161896192,616126841161896192,48524,85689,156850483,09534841+1444203,J095348.41+144420.8,148.45172380311,0.0206,14.73919890939,0.0174,22.3383,0.0259,1.376,0.026,46.917,0.021,7.577253,0.72486,8.69,0.2,J2016.0,6043.5,5966.0,6083.0,1.0779939889907837,1.0640395879745483,1.1061828136444092,1.3966304063796997,1.3926132917404175,1.400647521018982,,,,,,,,true,6,116.2,,,
21.3021488760238,28.5666952791263,HD8574,297045096447719040,297045096447719040,6643,8574,18121498,01251246+2834005,J012512.72+283358.3,21.3034204304,0.018,28.56599497612,0.0139,22.3056,0.0218,251.27,0.025,-157.57,0.016,6.999839,0.719343,18.4,0.47,J2016.0,6053.0,6040.0,6090.0,1.4036662578582764,1.3866620063781738,1.4097150564193726,2.3828961849212646,2.375904083251953,2.389888286590576,true,71600.0,2,117.4,,,,,,,,,
148.6442993822317,-12.9515176863855,HD85883,5687882227258685312,5687882227258685312,48592,85883,348901198,09543462-1257051,J095434.67-125707.9,148.64455142973,0.0177,-12.95257536115,0.0214,21.391,0.027,55.268,0.022,-237.977,0.02,6.736428,0.708936,10.31,0.16,J2016.0,6054.10009765625,5905.75,6137.26708984375,1.6750898361206055,1.6299986839294434,1.760301947593689,3.396012544631958,3.36881160736084,3.423213481903076,,,,,,,,,,,,,
148.9865269617129,38.081762245107,HD85902,797106798693569536,797106798693569536,48701,85902,840661910,09555676+3804541,,148.98554241588,0.4546,38.08173904561,0.3726,23.4123,0.5957,-174.368,0.49,-5.221,0.464,7.981536,0.778329,32.99,0.89,J2016.0,5774.0,5721.0,5858.400390625,1.395163655281067,1.3552536964416504,1.421133279800415,1.9491808414459229,1.892956018447876,2.0054056644439697,,,,,,,,true,5,120.7,,,
148.7592397402899,-12.4674544404897,HD85948,5688006098411216512,5688006098411216512,48636,85948,348901708,09550221-1228028,J095502.24-122802.3,148.75940856603,0.0206,-12.46729318892,0.0222,13.7623,0.0245,37.09,0.025,36.282,0.027,7.569072,0.57898,7.38,0.29,J2016.0,6556.0849609375,6469.275390625,6712.5,1.487174391746521,1.4186735153198242,1.5273542404174805,3.681262731552124,3.6614482402801514,3.7010772228240967,,,,,,,,,,,,,
21.3928278700842,31.5504134483264,HD8610A,315635261093206656,315635261093206656,6668,8610A,80532563,01253424+3133017,J012534.37+313300.6,21.39364304991,0.0248,31.55019731938,0.0172,15.8751,0.028,156.303,0.027,-48.63,0.02,7.916155,0.750271,18.27,0.2,J2016.0,5991.0,5902.5,6063.0,1.3195436000823975,1.288389801979065,1.3594098091125488,2.0208752155303955,2.0118184089660645,2.0299320220947266,,,,,,,,,,,,,
149.2592002393726,19.7623944230162,HD86133,627699888238838272,627699888238838272,48785,86133,239205079,09570223+1945445,J095702.03+194544.5,149.25810911745,0.021,19.76236581519,0.0197,24.5016,0.026,-231.043,0.028,-6.438,0.024,7.457997,0.741828,30.57,0.2,J2016.0,5988.66650390625,5906.10009765625,6055.0,1.0579545497894287,1.0349013805389404,1.0877413749694824,1.297027587890625,1.292914867401123,1.301140308380127,,,,,true,6,303.8,true,25,203.8,,,
149.2025220518094,4.2420751587824,HD86147,3848808605847847936,3848808605847847936,48768,86147,262719749,09564861+0414314,J095648.47+041431.0,149.20171527067,0.0355,4.24185261861,0.0361,21.8719,0.0358,-181.028,0.043,-50.072,0.042,6.601183,0.608915,9.74,0.44,J2016.0,6443.0,6322.6748046875,6537.0,1.5130857229232788,1.4698832035064697,1.5712239742279053,3.5544655323028564,3.5374600887298584,3.5714709758758545,,,,,,,,,,,,,
149.5654467563067,51.5689250906923,HD86165,827379652339108736,827379652339108736,48887,86165,252463731,09581572+5134081,J095815.52+513407.6,149.56429637222,0.0118,51.56867022886,0.0115,17.225,0.0188,-160.886,0.016,-57.345,0.017,7.783515,0.76867,7.19,0.16,J2016.0,5913.0,5870.0,5940.75,1.3444253206253052,1.3318946361541748,1.3641942739486694,1.9906713962554932,1.9839262962341309,1.9974164962768555,,,,,,,,true,6,102.2,,,
21.4300376504572,36.3572875011292,HD8622,320784235395946368,320784235395946368,6683,8622,186537257,01254321+3621264,J012543.20+362125.5,21.43008917833,0.0209,36.35704408165,0.0171,12.5466,0.0258,9.337,0.022,-54.769,0.019,7.527168,0.650084,2.42,0.22,J2016.0,6346.66650390625,6262.5,6406.0,1.7683228254318237,1.735717535018921,1.8161739110946655,4.570887565612793,4.51544189453125,4.626333236694336,,,,,,,,,,,,,
21.4106246527703,31.5461650954298,HD8624,315635192373731328,315635192373731328,6675,8624,80532557,01253851+3132463,J012538.68+313245.6,21.41143503828,0.0205,31.54594073139,0.0159,15.8948,0.0234,155.391,0.025,-50.482,0.019,7.882454,0.827223,nan,nan,J2016.0,5755.5,5505.5,5815.0,1.4667632579803467,1.4369004964828491,1.602996587753296,2.1268997192382812,2.1182262897491455,2.135573148727417,,,,,,,,,,,,,
149.4287969818807,20.1708084055356,HD86261,627751221687945728,627751221687945728,48837,86261,26925532,09574292+2010152,J095742.85+201014.6,149.42846962151,0.0216,20.17068608579,0.019,17.0916,0.026,-69.139,0.026,-27.522,0.021,7.896786,0.678717,11.78,0.22,J2016.0,6191.0,6127.0,6255.0,1.152187705039978,1.128730297088623,1.1763838529586792,1.7570509910583496,1.7443015575408936,1.7698004245758057,,,,,,,,true,3,86.7,,,
149.514651890525,20.9825020463411,HD86313,627954523964445952,627954523964445952,,86313,26925374,09580352+2058568,J095803.46+205856.4,149.51435650251,0.0234,20.9823590466,0.0249,14.7372,0.03,-62.055,0.028,-32.175,0.026,7.769605,0.625319,-18.21,0.27,J2016.0,6594.0,6396.0,6869.5,1.2554489374160767,1.156769037246704,1.3343814611434937,2.6846554279327393,2.6679484844207764,2.701362371444702,,,,,,,,,,,,,
149.8161046986206,27.5230235392126,HD86460,740110521088884096,740110521088884096,48961,86460,308015479,09591588+2731228,J095915.60+273122.1,149.81444751325,0.0153,27.52267638754,0.0132,22.6711,0.0228,-330.668,0.024,-78.111,0.016,7.637308,0.753007,3.42,0.17,J2016.0,5962.66650390625,5875.75,6001.5,1.06077241897583,1.0470890998840332,1.092387318611145,1.2814487218856812,1.2774680852890015,1.2854293584823608,,,,,,,,true,3,109.2,,,
21.3337777839483,1.4608578530567,HD8648,2559181861327324928,2559181861327324928,6653,8648,399732990,01252011+0127390,J012520.16+012738.2,21.33408094232,0.0172,1.46058386026,0.0134,25.1202,0.021,68.188,0.025,-61.648,0.016,7.244287,0.820342,1.03,0.21,J2016.0,5765.33349609375,5729.33349609375,5790.0,1.2379387617111206,1.227413535118103,1.2535446882247925,1.525424838066101,1.519101619720459,1.5317480564117432,true,71600.0,1,98.0,,,,true,35,429.3,,,
150.2307048009192,53.1244287517981,HD86560,828365055275781760,828365055275781760,49070,86560,252466747,10005533+5307279,J100055.56+530727.4,150.23196806478,0.0121,53.12419902973,0.0119,19.6377,0.0174,170.563,0.015,-51.689,0.017,7.44804,0.733825,-72.9,0.17,J2016.0,5999.54345703125,5893.33349609375,6070.0,1.3229750394821167,1.2924408912658691,1.3710901737213135,2.0430116653442383,2.0371313095092773,2.048892021179199,,,,,,,,,,,,,
150.0071283530504,24.5527999448936,HD86590,642660938662899456,642660938662899456,49018,86590,308016265,10000171+2433099,J100001.52+243309.6,150.00597452184,0.162,24.55263252658,0.1258,32.1664,0.1869,-236.138,0.199,-37.67,0.149,7.718359,1.209991,nan,nan,J2016.0,4838.5224609375,4752.490234375,4911.9228515625,1.1845542192459106,1.1494163274765015,1.2278293371200562,0.6928761601448059,0.6865336298942566,0.6992186903953552,,,,,,,,,,,,,
150.409236684141,55.585086198588,HD86661,1044968502350059776,1044968502350059776,49130,86661,377388864,10013818+5535058,J100138.01+553501.6,150.4078718848,0.0146,55.58310426717,0.0141,27.3923,0.0212,-173.556,0.019,-445.936,0.021,7.768162,0.900568,20.34,0.15,J2016.0,5523.75,5292.66650390625,5564.0,0.9767366647720337,0.9626563191413879,1.0638892650604248,0.8001763820648193,0.7985063195228577,0.801846444606781,,,,,,,,true,7,103.1,,,
150.7351562747118,68.7858696784969,HD86677,1070274204844445056,1070274204844445056,49230,86677,103582173,10025641+6847089,J100256.22+684707.9,150.73478895675,0.0147,68.78577261367,0.0159,13.9788,0.0212,-29.906,0.02,-21.84,0.019,7.880843,0.595739,5.83,0.37,J2016.0,6445.263671875,6254.1923828125,6556.89990234375,1.3159456253051758,1.2715171575546265,1.3975805044174194,2.692361354827881,2.6813645362854004,2.7033581733703613,,,,,,,,,,,,,
150.1661982245207,28.1736452506896,HD86680,740242355109660416,740242355109660416,49060,86680,308026817,10003988+2810253,J100039.85+281023.8,150.16597713877,0.1721,28.17303958077,0.1612,16.3801,0.237,-43.851,0.254,-136.276,0.208,7.851455,0.755732,-8.37,3.06,J2016.0,5989.0,5825.33349609375,6079.0,1.5216888189315796,1.4769649505615234,1.6083955764770508,2.6838834285736084,2.631317138671875,2.736449718475342,,,,,,,,,,,,,
150.0548395165864,6.2506039224803,HD86683,3850272261982861184,3850272261982861184,49030,86683,377168430,10001314+0615022,J100013.08+061502.4,150.05433651769,0.0221,6.25067375798,0.0207,16.0046,0.0262,-112.502,0.03,15.713,0.027,7.543029,0.610009,15.03,0.31,J2016.0,6344.0,6188.13330078125,6501.0,1.3875442743301392,1.321334719657898,1.4583234786987305,2.8095779418945312,2.794471502304077,2.8246843814849854,,,,,,,,,,,,,
21.5366098744104,34.5797032706361,HD8673,317350357498173312,317350357498173312,6702,8673,80535228,01260875+3434471,,21.53788528589,0.0284,34.57932713695,0.0196,26.2036,0.037,236.271,0.03,-84.632,0.022,6.237758,0.621062,nan,nan,J2016.0,6433.0,6380.0,6512.0,1.4866652488708496,1.4508132934570312,1.5114679336547852,3.4101645946502686,3.4027910232543945,3.4175381660461426,,,,,,,,true,2,195.2,,,
150.1748431347588,17.5679318401191,HD86731,623129561999418624,623129561999418624,49061,86731,358704029,10004194+1734045,J100041.92+173405.2,150.1746321633,0.0248,17.56824253481,0.0292,12.1471,0.027,-45.255,0.03,69.906,0.032,7.935049,0.657603,42.36,0.27,J2016.0,6210.5498046875,6044.2001953125,6314.5,1.5859525203704834,1.5341659784317017,1.6744515895843506,3.3712832927703857,3.344119071960449,3.3984475135803223,,,,,,,,,,,,,
150.3870328985621,36.5109101290053,HD86776,795977497172512384,795977497172512384,49122,86776,9361326,10013289+3630392,J100132.87+363038.7,150.3868959039,0.0714,36.51070674272,0.0597,12.3014,0.0955,-24.774,0.089,-45.762,0.079,7.982176,0.715337,-6.42,0.29,J2016.0,6131.0,6060.13330078125,6536.5,1.5799427032470703,1.3899955749511719,1.6171101331710815,3.1776249408721924,3.1540441513061523,3.2012057304382324,,,,,,,,true,2,63.4,,,
150.2526212793079,8.9490215164992,HD86794,3878243013159552000,3878243013159552000,49080,86794,411089522,10010062+0856563,J100100.57+085655.5,150.2522657314,0.0233,8.94863336182,0.0205,19.0275,0.0271,-79.024,0.025,-87.335,0.019,7.927728,0.725996,0.55,0.22,J2016.0,6103.0,6018.0,6194.0,1.060624361038208,1.0296887159347534,1.0907970666885376,1.4060195684432983,1.3998215198516846,1.412217617034912,,,,,,,,true,2,68.8,,,
150.7994918076175,58.0978008879221,HD86884,1046616429761951232,1046616429761951232,49246,86884,137882612,10031190+5805521,J100311.66+580550.7,150.79803099168,0.013,58.09719281838,0.013,14.5073,0.0182,-173.7,0.018,-136.818,0.018,7.348038,0.739314,-11.54,0.17,J2016.0,6052.0,5900.79931640625,6163.0,1.8488305807113647,1.7828328609466553,1.9447925090789795,4.131279945373535,4.1141228675842285,4.148437023162842,,,,,,,,true,7,319.1,,,
150.9728855619219,38.0204365870598,HD87127,802818555442790784,802818555442790784,49308,87127,9375900,10035350+3801140,J100353.40+380112.3,150.97231153164,0.0155,38.01988476458,0.0137,21.9481,0.0225,-101.749,0.019,-124.16,0.019,6.639522,0.663834,28.99,0.21,J2016.0,6250.5,6155.5,6318.0,1.5771280527114868,1.5436087846755981,1.6261844635009766,3.420484781265259,3.4106664657592773,3.4303030967712402,,,,,,,,,,,,,
150.8239873961354,8.2278466654348,HD87143,3875138542078665472,3875138542078665472,49256,87143,411103059,10031775+0813402,J100317.80+081339.8,150.8242820566,0.0277,8.22765007765,0.0232,14.4803,0.0304,65.616,0.032,-44.232,0.029,7.876352,0.621891,-14.69,0.28,J2016.0,6364.33349609375,6274.0,6434.66650390625,1.3113092184066772,1.2827998399734497,1.3493417501449585,2.5416555404663086,2.5278377532958984,2.5554733276367188,,,,,,,,,,,,,
150.9961666245294,32.6468810454409,HD87158,746691643641649536,746691643641649536,49315,87158,173005244,10035906+3238487,J100359.03+323848.7,150.99595230872,0.046,32.64690642118,0.0413,12.6935,0.0612,-40.603,0.063,5.71,0.047,7.829582,0.617669,7.02,1.84,J2016.0,5958.66650390625,5605.33740234375,7627.33349609375,1.775627613067627,1.083688735961914,2.0065340995788574,3.5809216499328613,3.4899682998657227,3.671875,,,,,,,,,,,,,
22.2587744867818,74.2050535833249,HD8730,535625307063146112,535625307063146112,6914,8730,422750471,01290213+7412180,J012902.58+741216.9,22.26185984712,0.013,74.204542959,0.0144,16.5304,0.0173,188.96,0.015,-114.895,0.02,7.09275,0.816613,nan,nan,J2016.0,5765.33349609375,5728.75,5808.625,2.0227317810058594,1.992693305015564,2.0486483573913574,4.072574138641357,4.059815883636475,4.08533239364624,,,,,,,,true,22,238.7,,,
151.111622705617,-7.2184003948704,HD87359,3773112865272176512,3773112865272176512,49350,87359,26074881,10042678-0713059,J100426.87-071308.2,151.11219545085,0.0252,-7.21929919092,0.0314,31.9473,0.0235,127.846,0.035,-202.229,0.039,7.328032,0.855218,-0.01,0.16,J2016.0,5649.0,5598.375,5763.0,0.9767693877220154,0.9385079145431519,0.9945147037506104,0.8753164410591125,0.8734844923019409,0.8771483898162842,true,71600.0,2,124.5,,,,,,,,,
151.2686410440534,7.9908696217723,HD87423,3875070303638289024,3875070303638289024,49396,87423,411123979,10050447+0759271,J100504.49+075927.2,151.26876445773,0.0723,7.99091646141,0.0565,15.2672,0.0738,27.498,0.082,10.539,0.072,7.198603,0.624568,-7.31,8.53,J2016.0,6380.0,6301.0,6570.0,1.6753602027893066,1.579860806465149,1.7176339626312256,4.189805507659912,4.153502464294434,4.226108551025391,,,,,,,,,,,,,
151.1569122300047,-11.7296998592992,HD87424,3766401961693098368,3766401961693098368,49366,87424,26073633,10043766-1143469,J100437.52-114347.2,151.15604256353,0.021,-11.72980887032,0.0188,42.9562,0.0244,-191.589,0.025,-24.527,0.023,7.895095,1.089329,-12.72,0.22,J2016.0,5004.20263671875,4908.0,5093.740234375,0.7438392043113708,0.7179186940193176,0.7732852697372437,0.3126024603843689,0.31208711862564087,0.3131178021430969,true,71600.0,2,102.5,,,,true,2,67.1,,,
21.724187625142,37.4922092830442,HD8745,322414398818886656,322414398818886656,6752,8745,189358516,01265380+3729321,J012653.79+372931.1,21.72411593071,0.0206,37.49184505422,0.0205,18.4112,0.0294,-12.799,0.025,-81.951,0.025,7.409462,0.669853,-8.33,0.21,J2016.0,6296.0,6217.0,6346.0,1.3037104606628418,1.2832475900650024,1.337053656578064,2.4061121940612793,2.3923451900482178,2.419879198074341,,,,,,,,true,6,107.6,,,
151.9767729390613,66.8377351904053,HD87509,1066811606505365120,1066811606506401408,49638,87509,103632572,10075446+6650158,J100754.24+665015.4,151.97557666157,0.4085,66.83757444975,0.4513,17.4773,0.5958,-105.871,0.521,-36.168,0.573,7.925834,0.753349,6.18,1.06,J2016.0,5962.5,5848.0,6170.0,1.5151982307434082,1.4149982929229736,1.5751123428344727,2.614250659942627,2.522789716720581,2.705711603164673,,,,,,,,,,,,,
151.669874594863,17.8950773871574,HD87646M,623313901995781632,623313901995781632,49522,87646M,27064335,10064079+1753425,J100640.71+175342.1,151.66953212397,0.4897,17.89497449471,0.5416,10.8179,0.62,-73.328,0.625,-23.151,0.578,7.999458,0.795949,21.1,0.95,J2016.0,5863.0,5807.33349609375,5899.0,2.9260013103485107,2.890397071838379,2.9823648929595947,9.114299774169922,8.045419692993164,10.18317985534668,,,,,,,,,,,,,
21.5799555700646,-4.674044710104,HD8765,2482274463233174016,2482274463233174016,6712,8765,630147124,01261920-0440267,,21.57948536516,0.4484,-4.67455020072,0.2612,21.7751,0.5381,-105.444,0.574,-113.735,0.282,7.985654,0.862172,-22.81,0.34,J2016.0,5581.0,5432.14990234375,5762.0,1.157029628753662,1.0854804515838623,1.2213075160980225,1.17012357711792,1.1432600021362305,1.1969871520996094,true,71600.0,2,122.3,,,,,,,,,
151.6278407739852,3.4746558630286,HD87656,3836824650659268224,3836824650659925120,49508,87656,344927749,10063068+0328285,J100630.64+032828.0,151.62758001133,0.0353,3.47434871356,0.0315,14.0279,0.0409,-58.564,0.046,-69.109,0.038,7.829062,0.628691,11.9,0.2,J2016.0,6385.23291015625,6231.35009765625,6507.87353515625,1.371720552444458,1.3205076456069946,1.4403061866760254,2.81794810295105,2.802570343017578,2.8333258628845215,,,,,,,,,,,,,
151.840010145172,38.2932058896334,HD87666,802189050676282752,802189050676282752,49586,87666,39124944,10072162+3817356,J100721.45+381734.7,151.83906373342,0.0158,38.29287313946,0.0127,20.9767,0.0205,-167.128,0.018,-74.87,0.016,7.997271,0.818627,30.27,0.17,J2016.0,5785.66650390625,5762.25,5795.5,1.03825044631958,1.034730076789856,1.046705961227417,1.0882095098495483,1.0843018293380737,1.092117190361023,,,,,,,,true,5,92.6,,,
151.7847423692113,29.512543269581,HD87667,740813109018705024,740813109018705024,49565,87667,3941110,10070835+2930453,J100708.29+293044.8,151.78449493293,0.0187,29.51232831448,0.0207,14.4315,0.024,-48.449,0.025,-48.365,0.024,7.296208,0.639499,15.21,0.27,J2016.0,6453.0,6339.73291015625,7473.0,1.6683363914489746,1.2439903020858765,1.728482723236084,4.348191261291504,4.323248386383057,4.373134136199951,,,,,,,,true,6,108.9,,,
151.8116121065746,29.2377381617856,HD87680,740735868326858368,740735868326858368,49580,87680,3941168,10071479+2914159,J100714.78+291416.2,151.81156955973,0.0232,29.23785415782,0.0243,24.475,0.0324,-8.353,0.032,26.099,0.029,7.812152,0.803349,-26.66,0.15,J2016.0,5811.5,5728.5,5926.0751953125,0.9563716053962708,0.9197479486465454,0.9842860102653503,0.939941942691803,0.9358385801315308,0.9440453052520752,,,,,,,,true,46,253.5,,,
152.1243993108395,33.514600861165,HD87836,747090839376823552,747090839376823552,49680,87836,407590949,10082986+3330526,J100829.99+333050.9,152.12523713047,0.0202,33.51386781276,0.0163,21.3634,0.0254,157.169,0.027,-164.937,0.02,7.338119,0.843653,-42.11,0.26,J2016.0,5693.75,5643.0,5761.66650390625,1.4400991201400757,1.406348466873169,1.4661184549331665,1.9636905193328857,1.9561498165130615,1.97123122215271,true,71600.0,2,133.6,,,,true,1,48.2,,,
151.8908683539352,-6.4391982243232,HD87838,3773562668607799552,3773562668607799552,49615,87838,26121871,10073383-0626211,J100733.53-062620.0,151.88921316934,0.03,-6.43873012728,0.0476,19.6131,0.028,-370.067,0.035,105.322,0.049,7.583005,0.697971,23.11,0.21,J2016.0,6089.5,6007.5498046875,6166.66650390625,1.2069730758666992,1.1769551038742065,1.2401267290115356,1.804747223854065,1.7979302406311035,1.8115642070770264,,,,,true,85,1133.3,,,,,,
152.1797524400626,34.2422629573455,HD87883,747266452000257280,747266452000257280,49699,87883,407591082,10084315+3414322,J100843.06+341431.2,152.1794067796,0.0198,34.24198989809,0.0186,54.6678,0.0295,-64.293,0.027,-61.438,0.025,7.286231,1.132443,9.3,0.17,J2016.0,4964.73681640625,4913.35498046875,5025.87646484375,0.7908482551574707,0.7717240452766418,0.8074755072593689,0.34234657883644104,0.34199291467666626,0.3427002429962158,true,71600.0,3,139.0,,,,,,,,,
152.0532827619495,11.9969610154389,HD87884,3880785530720066176,3880785530720066176,,87884,357348155,10081279+1159491,J100812.63+115949.3,152.05212685266,0.024,11.99699713801,0.0274,41.2745,0.027,-254.399,0.028,8.127,0.027,7.891398,1.059498,6.72,0.27,J2016.0,5098.33349609375,5029.0,5148.2197265625,0.7402592301368713,0.7259824872016907,0.760811448097229,0.3335610330104828,0.3327142000198364,0.33440786600112915,,,,,,,,,,,,,
152.1107367578168,-11.1152068134035,HD87978,3766815996540448128,3766815996540448128,49674,87978,26163031,10082659-1106549,J100826.44-110654.3,152.10991495527,0.0235,-11.11504414649,0.0235,24.4522,0.0294,-181.437,0.028,36.6,0.027,7.972244,0.844234,28.74,0.15,J2016.0,5685.75,5617.5,5770.0,0.9323468804359436,0.905318558216095,0.9551396369934082,0.818466305732727,0.8156647682189941,0.82126784324646,,,,,,,,,,,,,
152.3476213295386,2.3710821009663,HD88072,3835743693290649728,3835743693290897152,49756,88072,344988456,10092342+0222158,J100923.29+022215.8,152.34671840932,0.0299,2.37105306792,0.0303,27.8181,0.0394,-202.983,0.042,-6.533,0.042,7.388994,0.807001,-17.43,0.29,J2016.0,5798.0,5771.5,5846.0,1.028219223022461,1.0114035606384277,1.0376830101013184,1.0764130353927612,1.0736225843429565,1.079203486442566,true,71600.0,1,91.0,true,15,452.5,true,3,165.8,,,
152.8422497884927,49.4542363908576,HD88230,823773494718931968,823773494718931968,49908,88230,371520835,10112218+4927153,J101120.70+492709.9,152.83292895823,0.0121,49.4519888971,0.0129,205.3148,0.0224,-1363.287,0.016,-505.77,0.02,5.961174,1.722303,-26.49,0.13,J2016.0,4056.73779296875,3949.333251953125,4230.73974609375,0.6976697444915771,0.6414623260498047,0.7361328601837158,0.11876876652240753,0.11870019882917404,0.11883733421564102,true,71600.0,2,160.5,,,,,,,,,
21.7564466446724,-0.1575840604824,HD8828,2534009921293834240,2534009921293834240,6762,8828,248957280,01270152-0009269,J012701.75-000931.1,21.75777711605,0.021,-0.15916980927,0.0137,32.2419,0.0271,299.355,0.028,-356.793,0.015,7.764141,0.925189,13.5,0.22,J2016.0,5480.0,5405.0,5555.66650390625,0.8482775092124939,0.8253282904624939,0.8719823360443115,0.5846458077430725,0.5830584168434143,0.5862331986427307,,,,,,,,true,1,204.5,,,
153.2334618790678,51.4759793614786,HD88402,848195056719463680,848195056719463680,50035,88402,371543499,10125602+5128335,J101256.06+512833.1,153.23361162884,0.0111,51.47582334354,0.0117,15.1628,0.0174,20.986,0.015,-35.104,0.016,7.435737,0.76117,34.66,0.14,J2016.0,5955.0,5887.0,6032.66650390625,1.7556788921356201,1.7107635736465454,1.796472430229187,3.4923033714294434,3.4781715869903564,3.5064351558685303,,,,,,,,true,45,251.3,,,
153.0794885080385,17.2991808490676,HD88446,622506379425186048,622506379425186048,49988,88446,357182997,10121908+1717569,J101218.96+171754.6,153.07876246273,0.0216,17.29815243523,0.0227,14.9924,0.0273,-155.971,0.028,-231.393,0.027,7.743901,0.729732,60.92,0.22,J2016.0,5977.66650390625,5958.0,6039.25,1.5280214548110962,1.49701726436615,1.5381256341934204,2.6858413219451904,2.669717788696289,2.701964855194092,,,,,,,,true,6,123.7,,,
153.6490351162358,53.7708371628699,HD88638,851711054387998976,851711054387998976,50180,88638,840982997,10143576+5346155,,153.64705038957,0.4162,53.77127250826,0.4041,26.0164,0.6536,-263.926,0.563,97.949,0.564,7.846532,0.894003,48.83,0.91,J2016.0,5548.0,5512.0,5619.0,0.9133316278457642,0.8903962969779968,0.9253008961677551,0.7120287418365479,0.7023590207099915,0.7216984629631042,,,,,,,,,,,,,
153.5347265850372,3.1512977284029,HD88725,3835867938104798848,3835867938104798848,50139,88725,277712053,10140833+0309046,,153.53575189216,0.0296,3.14951476943,0.0312,28.9096,0.0365,230.345,0.039,-401.166,0.04,7.58495,0.807972,-21.84,0.25,J2016.0,5793.25,5759.0,5824.0,0.9097138047218323,0.9001328349113464,0.9205664992332458,0.8398338556289673,0.8363524675369263,0.8433152437210083,,,,,true,71,762.5,true,2,204.6,,,
153.887796510522,47.3694320379666,HD88775,810589491306830976,810589491306830976,50245,88775,39731804,10153307+4722101,J101533.08+472208.8,153.88790607727,0.0142,47.36895567016,0.0146,13.396,0.0223,16.696,0.017,-107.183,0.019,7.59048,0.816252,-26.6,0.16,J2016.0,5788.66650390625,5726.75,5833.0,1.967813491821289,1.9380146265029907,2.0105948448181152,3.917208671569824,3.896087646484375,3.9383296966552734,,,,,,,,true,3,148.6,,,
