gaia_dr2_id,ra,dec,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,phot_g_mean_mag,phot_rp_mean_mag,phot_bp_mean_mag,bp_rp,radial_velocity,radial_velocity_error,gaia_teff,gaia_radius
6401464693866921472,321.61168883015995,-65.36275113690225,107.85254212679109,0.4402812546930371,80.87684791895879,0.4767585312518405,801.1890937064036,0.47466524140345046,4.000295162200928,3.6770811080932617,4.363819599151611,0.6867384910583496,-29.8362649160839,0.1916466192753862,6252.33349609375,1.0708318948745728
1284257623084916480,218.67100764490178,29.74569378857649,63.863278601374425,0.23034746430032607,188.76158988798807,0.3663407405379423,131.2219298288631,0.436978379237172,4.3031182289123535,4.034083366394043,4.565456390380859,0.5313730239868164,0.5474977693714767,0.17044541121775114,6720.0,1.3599222898483276
2261614264930275072,293.09735942038924,69.65369255009136,173.24049947481834,0.20698000175407336,597.8780504011394,0.5086610276882403,-1738.261253154377,0.5923390841027399,4.383818626403809,3.8977694511413574,4.880773544311523,0.983004093170166,26.57641944704343,0.16428870657428857,5450.5,0.7520942687988281
1237090738916392704,222.84803286951907,19.10027501252658,148.51948741815508,0.2435574809677883,128.21097012138736,0.40388911139838923,-42.05697661563738,0.5185866566608158,4.421844005584717,3.963785409927368,4.876569747924805,0.9127843379974365,1.4877258716906958,0.16614321805193366,6159.5,0.6605219841003418
4763906879239461632,76.37747671785174,-57.47219693799584,86.02385598448367,0.15158051400094055,-32.140341734019614,0.27598888830299,117.4166969975424,0.3096572664984243,4.51197624206543,4.175931930541992,4.850398063659668,0.6744661331176758,-1.1451194412798809,0.22226977723739175,6227.0,1.0696192979812622
853819947756949120,157.6552178980046,55.98039821047475,77.4346448923075,0.16798848766374364,-177.6271909428426,0.2074637126295325,-32.44427113305987,0.3066576245680673,4.637458324432373,4.271772384643555,4.969176292419434,0.6974039077758789,8.296478139913225,0.18739342940424927,6183.33349609375,1.1379780769348145
5808612830236138368,247.1197972429675,-70.08392511181898,82.12326896202833,0.17119154297649658,201.64258926650484,0.22510916468296768,109.14325042444185,0.2512118701933032,4.7039690017700195,4.330219268798828,5.054715633392334,0.7244963645935059,10.393397381560193,1.624964305908742,6104.0,1.0689716339111328
1872046574983507456,316.7477375941723,38.763411107191175,285.9459145181478,0.10084725602513019,4164.174053321776,0.19196220924968352,3249.990814777406,0.2496263477407189,4.716548919677734,4.0148515701293945,5.459814071655273,1.444962501525879,-65.93775987379425,0.13571152462284727,4327.0,0.7201448678970337
4109030160308320128,258.834197763544,-26.606646978170183,167.82209901653457,0.15558580254410836,-498.6706700182601,0.27124224339830344,-1148.9628154596935,0.18031599840717108,4.7836012840271,4.25710391998291,5.3132500648498535,1.0561461448669434,nan,nan,5089.0,0.7609339356422424
4109030160308317312,258.8351893751426,-26.60773928366988,167.77642835608754,0.2210366273898418,-466.5408240448378,0.6456104818959227,-1142.0629644481044,0.45124023828083754,4.795791149139404,4.263054847717285,5.310049533843994,1.046994686126709,nan,nan,5080.0,0.7602213621139526
3331979901042416512,94.1112777468866,12.272966118159081,51.192952571282376,0.19072213712686403,83.10180276437114,0.3104403250854906,186.2630901581696,0.2690950495640605,4.887494087219238,4.578848838806152,5.163959503173828,0.5851106643676758,9.37537350068136,0.3499207527819361,6506.0,1.3827756643295288
